benchmark,seed,scorer,N,selected_real_utility,selected_latent_value,selected_value_pred,selected_risk,latent_real_gap
Acrobot-v1,34,raw_value,2,-91.34746473291833,8.348108489418488,8.573054857179667,0.580963245286224,99.69557322233682
Acrobot-v1,34,raw_value,4,-92.37197203315873,15.927448970443704,16.217777632010467,0.7763806420370127,108.29942100360243
Acrobot-v1,34,raw_value,8,-92.95790773992671,21.88500088899959,22.23042648365088,0.9360123258105869,114.8429086289263
Acrobot-v1,34,raw_value,16,-93.04479534368092,24.14807933583931,24.528663690100423,0.9947104786861959,117.19287467952023
Acrobot-v1,34,raw_value,32,-93.06675604401224,24.46733310680123,24.878296987332455,0.9999634740196811,117.53408915081347
Acrobot-v1,34,raw_value,64,-93.09934518717543,24.56769239076951,25.008239859348272,0.9999999982546254,117.66703757794494
Acrobot-v1,34,uncertainty_pessimism,1,-90.50776619499638,1.564824571529787,1.7283919834418098,0.4240024630541871,92.07259076652616
Acrobot-v1,34,uncertainty_pessimism,2,-91.34913423597075,8.348124194074945,8.573031278657965,0.580917593850858,99.6972584300457
Acrobot-v1,34,uncertainty_pessimism,4,-92.37217844476562,15.927453931060056,16.21776135434252,0.7763433304023614,108.29963237582568
Acrobot-v1,34,uncertainty_pessimism,8,-92.95767094982064,21.88500371386047,22.230424549223358,0.9360071763069034,114.84267466368111
Acrobot-v1,34,uncertainty_pessimism,16,-93.04479063632921,24.1480794092005,24.528663679176184,0.994710445415713,117.1928700455297
Acrobot-v1,34,uncertainty_pessimism,32,-93.06675604385902,24.46733310680441,24.87829698733224,0.9999634740189726,117.53408915066342
Acrobot-v1,34,uncertainty_pessimism,64,-93.09934518717543,24.56769239076951,25.008239859348272,0.9999999982546254,117.66703757794494
Acrobot-v1,34,belief_consistency,1,-90.50776619499636,1.564824571529787,1.7283919834418089,0.4240024630541871,92.07259076652615
Acrobot-v1,34,belief_consistency,2,-91.36165970477063,8.348013660846625,8.572858577543537,0.5808894598267369,99.70967336561725
Acrobot-v1,34,belief_consistency,4,-92.38847461233507,15.92740415470996,16.217610445502142,0.7763447208898788,108.31587876704504
Acrobot-v1,34,belief_consistency,8,-92.9617120493702,21.885103746330056,22.230400749850293,0.9360183097533795,114.84681579570027
Acrobot-v1,34,belief_consistency,16,-93.0449221954509,24.14809441611482,24.528662988967426,0.9947110966304981,117.19301661156571
Acrobot-v1,34,belief_consistency,32,-93.0667562741711,24.46733314614213,24.87829698600823,0.9999634753115761,117.53408942031322
Acrobot-v1,34,belief_consistency,64,-93.0993451871758,24.567692390769572,25.008239859348265,0.9999999982546274,117.66703757794537
Acrobot-v1,34,pilot_calibrated,1,-90.50776619499644,1.5648245715297844,1.7283919834418124,0.4240024630541874,92.07259076652622
Acrobot-v1,34,pilot_calibrated,2,-89.63073541220811,-5.209060995009073,-5.107103139812472,0.2680568413453371,84.42167441719904
Acrobot-v1,34,pilot_calibrated,4,-89.31344578515336,-8.544988985213987,-8.477835085237006,0.212191736490884,80.76845679993937
Acrobot-v1,34,pilot_calibrated,8,-89.30204436366677,-10.046542262290505,-9.99585397706194,0.20216515031077,79.25550210137627
Acrobot-v1,34,pilot_calibrated,16,-89.08481126762798,-11.009400132835577,-10.962425050289616,0.19529255101163087,78.0754111347924
Acrobot-v1,34,pilot_calibrated,32,-88.89601735600729,-11.49663758913631,-11.441628594269037,0.191480396295455,77.39937976687098
Acrobot-v1,34,pilot_calibrated,64,-89.04998874941127,-11.744297763661285,-11.6572979028996,0.1889100831935615,77.30569098574999
Acrobot-v1,34,combined_repair,1,-90.50776619499644,1.5648245715297873,1.728391983441811,0.4240024630541874,92.07259076652622
Acrobot-v1,34,combined_repair,2,-89.6397053675085,-5.210664877970002,-5.10855813391869,0.26798125106166115,84.4290404895385
Acrobot-v1,34,combined_repair,4,-89.33949455385186,-8.549784288302014,-8.481986760262512,0.21197356558545785,80.78971026554984
Acrobot-v1,34,combined_repair,8,-89.36525037926367,-10.058780793418967,-10.005315675241325,0.20165632140724685,79.30646958584471
Acrobot-v1,34,combined_repair,16,-89.26288808372655,-11.04210210724383,-10.986654029406873,0.1939769190152736,78.22078597648272
Acrobot-v1,34,combined_repair,32,-89.28439044887958,-11.56582705172055,-11.492426113637698,0.18872052856389265,77.71856339715903
Acrobot-v1,34,combined_repair,64,-89.50475806332847,-11.82433975654475,-11.715446797431461,0.18574735979402301,77.68041830678372
Acrobot-v1,34,random,1,-90.50776619499639,1.564824571529786,1.7283919834418056,0.42400246305418704,92.07259076652618
Acrobot-v1,34,random,2,-90.75642605369339,1.1090319017815191,1.2883607155995183,0.4110063487344994,91.86545795547491
Acrobot-v1,34,random,4,-91.04881933400559,0.552249366821064,0.7351719631763194,0.3944563170926379,91.60106870082664
Acrobot-v1,34,random,8,-91.42185059402438,0.16211249249240245,0.346773004190416,0.37929175598220993,91.58396308651677
Acrobot-v1,34,random,16,-91.75091388383429,0.984719318894566,1.1897885806154327,0.3929754050996675,92.73563320272885
Acrobot-v1,34,random,32,-92.0559811900992,3.8027601534771422,4.051522745895207,0.4609896427504838,95.85874134357634
Acrobot-v1,34,random,64,-92.47839711213004,8.295654718813312,8.596501943332603,0.5777484176575054,100.77405183094335
Acrobot-v1,34,oracle,1,-90.50776619499635,1.5648245715297884,1.7283919834418073,0.42400246305418726,92.07259076652613
Acrobot-v1,34,oracle,2,-88.73278785498425,-2.4025459381061363,-2.274250582542215,0.32770012315270935,86.33024191687812
Acrobot-v1,34,oracle,4,-86.65685082113622,-6.059971419293339,-5.963022081762732,0.23257030991527763,80.59687940184288
Acrobot-v1,34,oracle,8,-84.52464715779533,-6.623551019164142,-6.536515216312344,0.21085883493521013,77.90109613863119
Acrobot-v1,34,oracle,16,-82.70606196511032,-6.1201711000411105,-6.039193522016923,0.20986331561651006,76.58589086506922
Acrobot-v1,34,oracle,32,-81.66301158792844,-5.637559200879924,-5.552100153207254,0.20754795398009068,76.02545238704852
Acrobot-v1,34,oracle,64,-81.39180788224952,-5.422723926658815,-5.327869491900625,0.20592388190890434,75.9690839555907
Acrobot-v1,35,raw_value,1,-91.35828950037393,3.159668289687152,3.3354782190046897,0.4645689655172413,94.51795779006108
Acrobot-v1,35,raw_value,2,-92.12679674830997,10.443918823800246,10.676861720327047,0.6379806140648887,102.57071557211022
Acrobot-v1,35,raw_value,4,-92.71098926196238,17.953903467871914,18.26471854133155,0.8332876645691767,110.66489272983429
Acrobot-v1,35,raw_value,8,-92.91662086068168,22.857366920200484,23.232009431498433,0.9644579110070012,115.77398778088215
Acrobot-v1,35,raw_value,16,-92.9084260125804,24.224790937027123,24.628545781528533,0.9983664052878861,117.13321694960753
Acrobot-v1,35,raw_value,32,-92.9042790563823,24.42557060458462,24.823205075893654,0.9999965042083542,117.32984966096691
Acrobot-v1,35,raw_value,64,-92.92368836222302,24.571807848353487,24.925244631729775,0.9999999999839131,117.4954962105765
Acrobot-v1,35,uncertainty_pessimism,1,-91.35828950037393,3.159668289687152,3.3354782190046888,0.4645689655172413,94.51795779006108
Acrobot-v1,35,uncertainty_pessimism,2,-92.12743857572359,10.443723666244503,10.67683435765444,0.6379179760489214,102.5711622419681
Acrobot-v1,35,uncertainty_pessimism,4,-92.71106790098692,17.953694971298177,18.26469308169614,0.833220555125582,110.6647628722851
Acrobot-v1,35,uncertainty_pessimism,8,-92.91687714609216,22.857266190285216,23.231996176041118,0.9644302292862058,115.77414333637738
Acrobot-v1,35,uncertainty_pessimism,16,-92.90846958584588,24.22478004789724,24.628544299307887,0.9983636059882481,117.13324963374312
Acrobot-v1,35,uncertainty_pessimism,32,-92.90427919475702,24.42557057045802,24.823205071242484,0.9999964954524408,117.32984976521504
Acrobot-v1,35,uncertainty_pessimism,64,-92.92368836222334,24.57180784835341,24.925244631729765,0.999999999983892,117.49549621057676
Acrobot-v1,35,belief_consistency,1,-91.35828950037394,3.159668289687153,3.335478219004688,0.4645689655172413,94.51795779006109
Acrobot-v1,35,belief_consistency,2,-92.13909851977613,10.443092310550476,10.676620299725455,0.6378493927297436,102.5821908303266
Acrobot-v1,35,belief_consistency,4,-92.72190208261303,17.95332467387804,18.26449994029214,0.8331428944603776,110.67522675649107
Acrobot-v1,35,belief_consistency,8,-92.9188758430895,22.857218456743905,23.231930213133527,0.9643974989838483,115.7760942998334
Acrobot-v1,35,belief_consistency,16,-92.90852953307943,24.224777744485046,24.628539628479604,0.9983611847358292,117.13330727756448
Acrobot-v1,35,belief_consistency,32,-92.9042793269796,24.42557056412968,24.82320506063833,0.9999964901404433,117.32984989110929
Acrobot-v1,35,belief_consistency,64,-92.92368836222357,24.571807848353394,24.925244631729747,0.999999999983884,117.49549621057696
Acrobot-v1,35,pilot_calibrated,1,-91.35828950037408,3.159668289687153,3.335478219004686,0.4645689655172414,94.51795779006123
Acrobot-v1,35,pilot_calibrated,2,-90.557593413054,-4.122814198980202,-4.0045557779847725,0.29094402921691864,86.43477921407379
Acrobot-v1,35,pilot_calibrated,4,-89.88694211741768,-8.081561695009036,-7.976402801657669,0.21427559819059083,81.80538042240863
Acrobot-v1,35,pilot_calibrated,8,-89.33887803804004,-9.66864466669305,-9.553472808360086,0.20075046877993033,79.67023337134698
Acrobot-v1,35,pilot_calibrated,16,-88.49111117065621,-10.704161768316709,-10.58830994639987,0.1942065653189891,77.7869494023395
Acrobot-v1,35,pilot_calibrated,32,-87.46509256439187,-11.43819280950514,-11.338794327261443,0.1879921033668361,76.02689975488673
Acrobot-v1,35,pilot_calibrated,64,-86.78738923912562,-11.903517955565995,-11.83814912397148,0.18362444906788272,74.88387128355961
Acrobot-v1,35,combined_repair,1,-91.35828950037407,3.159668289687151,3.335478219004687,0.4645689655172414,94.51795779006122
Acrobot-v1,35,combined_repair,2,-90.57176775130708,-4.121679270735056,-4.002582549162974,0.2904402709359606,86.45008848057202
Acrobot-v1,35,combined_repair,4,-89.92808916032823,-8.079811371745404,-7.972798298010311,0.2131700750091471,81.84827778858282
Acrobot-v1,35,combined_repair,8,-89.40939227247918,-9.668470224916803,-9.552315810777433,0.19963607132259986,79.74092204756238
Acrobot-v1,35,combined_repair,16,-88.62320811411291,-10.706092648358654,-10.591030580884347,0.1929972998939026,77.91711546575426
Acrobot-v1,35,combined_repair,32,-87.7749312652228,-11.451219253968569,-11.347405190382746,0.18602852094646777,76.32371201125423
Acrobot-v1,35,combined_repair,64,-87.53158345260917,-11.960291472434003,-11.861634534443482,0.17988716434048904,75.57129198017516
Acrobot-v1,35,random,1,-91.35828950037401,3.1596682896871595,3.335478219004695,0.4645689655172416,94.51795779006117
Acrobot-v1,35,random,2,-91.09149664474126,3.8079021261489006,3.9956551690355515,0.48372452012909833,94.89939877089016
Acrobot-v1,35,random,4,-90.89106808983684,4.627581421245553,4.824612494746183,0.5082486875796188,95.51864951108239
Acrobot-v1,35,random,8,-90.72356094808464,5.337797143081536,5.525550901448601,0.5306240356923198,96.06135809116617
Acrobot-v1,35,random,16,-90.93997969953027,7.12185144056177,7.296814406970185,0.5796229911509977,98.06183114009204
Acrobot-v1,35,random,32,-91.63645398481447,10.73388456735368,10.893406694972125,0.6734826104446753,102.37033855216815
Acrobot-v1,35,random,64,-92.2032768303934,15.266038374959928,15.405832017568905,0.7880240182841104,107.46931520535334
Acrobot-v1,35,oracle,1,-91.35828950037403,3.159668289687153,3.335478219004684,0.4645689655172414,94.51795779006117
Acrobot-v1,35,oracle,2,-90.02615208178895,-0.899074863271121,-0.7598042174897908,0.37095751231527097,89.12707721851783
Acrobot-v1,35,oracle,4,-88.36360201549793,-5.705681211685532,-5.614019945488647,0.25258786557662627,82.6579208038124
Acrobot-v1,35,oracle,8,-86.53039413043253,-7.450413956271214,-7.370662009628493,0.21049301470210377,79.0799801741613
Acrobot-v1,35,oracle,16,-84.7111346400221,-7.561660338502358,-7.464023493670849,0.2065679121987577,77.14947430151973
Acrobot-v1,35,oracle,32,-83.00309155905083,-7.266894254392927,-7.1425035045721375,0.2063555247746488,75.7361973046579
Acrobot-v1,35,oracle,64,-81.74793839032657,-6.487256248773955,-6.344234728504367,0.20558968761472135,75.2606821415526
Acrobot-v1,36,raw_value,1,-91.37717760381857,3.8464451975537366,4.0087758099416355,0.4731280788177339,95.2236228013723
Acrobot-v1,36,raw_value,2,-91.88513500589896,11.190697848158164,11.419286793470986,0.6531565313402412,103.07583285405713
Acrobot-v1,36,raw_value,4,-92.62120621795728,18.56699535455054,18.859459313247285,0.8487641771231256,111.18820157250782
Acrobot-v1,36,raw_value,8,-92.98444047830128,23.101906169371482,23.458982135161737,0.9710057549506781,116.08634664767277
Acrobot-v1,36,raw_value,16,-93.02020314138815,24.2263422698839,24.642388791673792,0.9989206939542281,117.24654541127205
Acrobot-v1,36,raw_value,32,-92.99560980790898,24.351851650077474,24.827598638519024,0.9999984862027204,117.34746145798646
Acrobot-v1,36,raw_value,64,-92.90552117589391,24.366239370949966,24.936095648465624,0.9999999999969909,117.27176054684388
Acrobot-v1,36,uncertainty_pessimism,1,-91.37717760381858,3.8464451975537366,4.008775809941636,0.4731280788177339,95.22362280137231
Acrobot-v1,36,uncertainty_pessimism,2,-91.89248366626724,11.19056336783239,11.419253796737694,0.6531046161032784,103.08304703409962
Acrobot-v1,36,uncertainty_pessimism,4,-92.62472068141639,18.566876068379774,18.85943524601516,0.8487260832154733,111.19159674979616
Acrobot-v1,36,uncertainty_pessimism,8,-92.98429891352015,23.101879130724896,23.458979097410957,0.9710012793038737,116.08617804424505
Acrobot-v1,36,uncertainty_pessimism,16,-93.02018882543594,24.226341153095337,24.64238872124021,0.9989206216502636,117.24652997853127
Acrobot-v1,36,uncertainty_pessimism,32,-92.99560980067422,24.351851649511776,24.8275986384855,0.999998486171397,117.34746145018599
Acrobot-v1,36,uncertainty_pessimism,64,-92.90552117589391,24.366239370949966,24.936095648465624,0.9999999999969909,117.27176054684388
Acrobot-v1,36,belief_consistency,1,-91.37717760381857,3.8464451975537357,4.008775809941636,0.4731280788177339,95.2236228013723
Acrobot-v1,36,belief_consistency,2,-91.90719587905129,11.190442230656094,11.419072772740206,0.6530826397146254,103.09763810970738
Acrobot-v1,36,belief_consistency,4,-92.63612655116876,18.56685553517265,18.859294508725018,0.8486985980781633,111.20298208634141
Acrobot-v1,36,belief_consistency,8,-92.98605905525531,23.101921899270963,23.458941307347327,0.9709850308170441,116.08798095452627
Acrobot-v1,36,belief_consistency,16,-93.02025858330217,24.226347347160633,24.642384577582607,0.9989183070679662,117.2466059304628
Acrobot-v1,36,belief_consistency,32,-92.99561004898003,24.35185167510752,24.827598618539493,0.9999984748151035,117.34746172408754
Acrobot-v1,36,belief_consistency,64,-92.90552117589527,24.366239370950108,24.93609564846551,0.9999999999969267,117.27176054684539
Acrobot-v1,36,pilot_calibrated,1,-91.37717760381854,3.8464451975537335,4.008775809941636,0.4731280788177339,95.22362280137227
Acrobot-v1,36,pilot_calibrated,2,-90.77656875825154,-3.4919126478788667,-3.394629612408817,0.29373864022422297,87.28465611037268
Acrobot-v1,36,pilot_calibrated,4,-90.6406576069461,-7.609335540564118,-7.555837379052693,0.2108095738307915,83.03132206638199
Acrobot-v1,36,pilot_calibrated,8,-91.0232570798155,-9.264398969337806,-9.241673029051865,0.19699869159294106,81.75885811047769
Acrobot-v1,36,pilot_calibrated,16,-91.48255510410503,-10.378662176838812,-10.374009201153894,0.19035723998260137,81.10389292726622
Acrobot-v1,36,pilot_calibrated,32,-91.75336929263672,-11.193850030104553,-11.194095896137307,0.18287428716163429,80.55951926253216
Acrobot-v1,36,pilot_calibrated,64,-91.97699627734217,-11.75371756163534,-11.743257049354149,0.17763751654498108,80.22327871570683
Acrobot-v1,36,combined_repair,1,-91.37717760381855,3.8464451975537344,4.008775809941635,0.4731280788177338,95.22362280137229
Acrobot-v1,36,combined_repair,2,-90.78796389734144,-3.4930722117138724,-3.396089331438726,0.2936671904195685,87.29489168562758
Acrobot-v1,36,combined_repair,4,-90.67318847617874,-7.612384254755918,-7.559705652793052,0.210613300233823,83.06080422142281
Acrobot-v1,36,combined_repair,8,-91.07424490090318,-9.267791892600318,-9.246241342681143,0.19676046125523292,81.80645300830287
Acrobot-v1,36,combined_repair,16,-91.53552951019364,-10.380026998832184,-10.376572373113603,0.19023887193528669,81.15550251136146
Acrobot-v1,36,combined_repair,32,-91.78701480641432,-11.193708982462185,-11.194710411771066,0.1828612746920652,80.59330582395214
Acrobot-v1,36,combined_repair,64,-91.98254323450382,-11.753634292135015,-11.743295773366015,0.17763881633778755,80.2289089423688
Acrobot-v1,36,random,1,-91.37717760381858,3.846445197553735,4.008775809941635,0.47312807881773394,95.22362280137231
Acrobot-v1,36,random,2,-91.05432977457949,1.6684684864042942,1.821867793542617,0.4138639162561574,92.72279826098378
Acrobot-v1,36,random,4,-90.9056110299168,1.241291705579366,1.4024737569960017,0.40109098130949694,92.14690273549617
Acrobot-v1,36,random,8,-90.90732667949011,1.5455772669614845,1.7247577972297519,0.40903866016838564,92.4529039464516
Acrobot-v1,36,random,16,-91.09767028644387,1.80381299885231,1.999328515448474,0.41404117374763344,92.90148328529618
Acrobot-v1,36,random,32,-91.42636346575848,2.2118259205968345,2.422432678428925,0.41777378592573755,93.63818938635532
Acrobot-v1,36,random,64,-91.76006053203488,1.038399067885163,1.2506504945372972,0.37898558872004584,92.79845959992005
Acrobot-v1,36,oracle,1,-91.37717760381857,3.846445197553737,4.008775809941636,0.47312807881773394,95.2236228013723
Acrobot-v1,36,oracle,2,-89.93896532001888,0.25214890091981246,0.4075629573283541,0.3839903601155088,90.19111422093869
Acrobot-v1,36,oracle,4,-87.98602020541965,-4.313355125069111,-4.180038179414015,0.2622696442274559,83.67266508035054
Acrobot-v1,36,oracle,8,-85.59964591515038,-6.022602910773767,-5.9055416827188925,0.21096845699628053,79.5770430043766
Acrobot-v1,36,oracle,16,-83.23223663998694,-5.8266924210615825,-5.727868718451904,0.20558871029702536,77.40554421892536
Acrobot-v1,36,oracle,32,-81.656235531106,-5.448978026863907,-5.369100473791363,0.20581829674615837,76.2072575042421
Acrobot-v1,36,oracle,64,-81.16119883610052,-5.302012900429895,-5.228242581531846,0.20580167443209196,75.85918593567062
Acrobot-v1,37,raw_value,1,-91.18524540504423,3.9511844847308057,4.094095592092815,0.4874137931034482,95.13642988977503
Acrobot-v1,37,raw_value,2,-91.7798748408817,11.668032553745348,11.859986338844497,0.6717318880584339,103.44790739462705
Acrobot-v1,37,raw_value,4,-92.56034434634367,19.080616025099374,19.345525566189323,0.8640245992995534,111.64096037144304
Acrobot-v1,37,raw_value,8,-93.00715991436982,23.339121856204358,23.67372317526941,0.9765473959841079,116.34628177057418
Acrobot-v1,37,raw_value,16,-93.07720561169671,24.304340966490322,24.687927192113897,0.9992940482905295,117.38154657818703
Acrobot-v1,37,raw_value,32,-93.0678801916605,24.45632495368157,24.88059115856559,0.9999993489030016,117.52420514534208
Acrobot-v1,37,raw_value,64,-93.01271576998728,24.576881413412785,25.043861391463697,0.9999999999994355,117.58959718340006
Acrobot-v1,37,uncertainty_pessimism,1,-91.18524540504421,3.951184484730805,4.094095592092815,0.4874137931034482,95.13642988977502
Acrobot-v1,37,uncertainty_pessimism,2,-91.7863632304862,11.667866637314251,11.859908574910996,0.6716260404280618,103.45422986780045
Acrobot-v1,37,uncertainty_pessimism,4,-92.56571288785968,19.08043491128872,19.34547690984064,0.8639349032724315,111.6461477991484
Acrobot-v1,37,uncertainty_pessimism,8,-93.00844739967536,23.339031888952267,23.673720011158487,0.9765221933126956,116.34747928862762
Acrobot-v1,37,uncertainty_pessimism,16,-93.07731284087083,24.304331657751558,24.68792718200705,0.9992918333087148,117.38164449862239
Acrobot-v1,37,uncertainty_pessimism,32,-93.06788046165974,24.456324930148767,24.880591158555255,0.9999993433261364,117.52420539180851
Acrobot-v1,37,uncertainty_pessimism,64,-93.01271576998771,24.57688141341275,25.043861391463697,0.9999999999994267,117.58959718340046
Acrobot-v1,37,belief_consistency,1,-91.18524540504421,3.9511844847308066,4.094095592092815,0.4874137931034482,95.13642988977502
Acrobot-v1,37,belief_consistency,2,-91.80322807657659,11.667542144236132,11.85959856269631,0.6715132919993205,103.47077022081272
Acrobot-v1,37,belief_consistency,4,-92.58385454439738,19.080086779688536,19.345210177561636,0.8638462350353728,111.66394132408593
Acrobot-v1,37,belief_consistency,8,-93.0118490061898,23.338971150397693,23.673681353780303,0.9765110859680398,116.3508201565875
Acrobot-v1,37,belief_consistency,16,-93.07735420012399,24.304330735729035,24.687926784686773,0.9992917310921451,117.38168493585303
Acrobot-v1,37,belief_consistency,32,-93.06788046444552,24.45632493005537,24.880591158524954,0.9999993433182858,117.5242053945009
Acrobot-v1,37,belief_consistency,64,-93.01271576998771,24.57688141341275,25.043861391463697,0.9999999999994267,117.58959718340046
Acrobot-v1,37,pilot_calibrated,1,-91.18524540504426,3.95118448473081,4.094095592092816,0.4874137931034483,95.13642988977507
Acrobot-v1,37,pilot_calibrated,2,-90.49836899631401,-3.761646346707021,-3.6687273153185287,0.3034736495668423,86.73672264960699
Acrobot-v1,37,pilot_calibrated,4,-90.25508471278603,-8.380378727327468,-8.294607474450848,0.2113990267504181,81.87470598545856
Acrobot-v1,37,pilot_calibrated,8,-90.35129534135056,-10.379946108824635,-10.279852999820786,0.19151473781134998,79.97134923252592
Acrobot-v1,37,pilot_calibrated,16,-90.24582162237749,-11.823164896677392,-11.714676079236767,0.18199542764958113,78.4226567257001
Acrobot-v1,37,pilot_calibrated,32,-89.92213865240379,-13.067825383220885,-12.970432204804238,0.1741743480192492,76.85431326918291
Acrobot-v1,37,pilot_calibrated,64,-89.54333685783769,-14.101914351256433,-14.023337786437569,0.16842654767042717,75.44142250658126
Acrobot-v1,37,combined_repair,1,-91.18524540504424,3.951184484730812,4.094095592092815,0.48741379310344835,95.13642988977506
Acrobot-v1,37,combined_repair,2,-90.51570917567128,-3.762947313520552,-3.6699552345249407,0.3032814888737898,86.75276186215072
Acrobot-v1,37,combined_repair,4,-90.29562175283074,-8.383252217112114,-8.29744909215805,0.21093896266407397,81.91236953571863
Acrobot-v1,37,combined_repair,8,-90.40250275067943,-10.382994891265588,-10.283159841547347,0.1910488344599926,80.01950785941385
Acrobot-v1,37,combined_repair,16,-90.31963499621959,-11.826375090202534,-11.718168198042477,0.18172580944496153,78.49325990601706
Acrobot-v1,37,combined_repair,32,-90.02566199135352,-13.071784337200029,-12.974710661409077,0.173931246592251,76.95387765415349
Acrobot-v1,37,combined_repair,64,-89.60169267737022,-14.104117995907368,-14.02572651994194,0.16829212151342,75.49757468146285
Acrobot-v1,37,random,1,-91.18524540504418,3.951184484730806,4.0940955920928195,0.4874137931034483,95.13642988977499
Acrobot-v1,37,random,2,-91.08790414396196,4.1025552569870705,4.255386160432226,0.487347226940717,95.19045940094904
Acrobot-v1,37,random,4,-91.09201446958782,4.094035519768462,4.261031109380137,0.4833902464707274,95.18604998935629
Acrobot-v1,37,random,8,-91.26921927973963,4.311336022685973,4.489251807670426,0.48446647633842,95.58055530242561
Acrobot-v1,37,random,16,-91.43884431596821,4.565468292412752,4.755977998651618,0.4860554829110424,96.00431260838096
Acrobot-v1,37,random,32,-91.32671679723285,4.013724655448149,4.212877850524813,0.463628928675648,95.34044145268099
Acrobot-v1,37,random,64,-91.05243749367617,1.2059793803309033,1.387299153420519,0.3809098745440227,92.25841687400707
Acrobot-v1,37,oracle,1,-91.18524540504426,3.9511844847308093,4.094095592092819,0.4874137931034484,95.13642988977506
Acrobot-v1,37,oracle,2,-89.6278779872382,-0.29426936063505926,-0.1794453049558733,0.38643674622048585,89.33360862660314
Acrobot-v1,37,oracle,4,-87.5608814165162,-5.17772976215452,-5.0994578852537,0.26167816761067836,82.38315165436168
Acrobot-v1,37,oracle,8,-85.11186108194092,-6.784797953340789,-6.720886370002207,0.21311860583547265,78.32706312860013
Acrobot-v1,37,oracle,16,-82.64523328415126,-6.435981256437352,-6.379175533947599,0.20795940125218182,76.2092520277139
Acrobot-v1,37,oracle,32,-80.69138277926794,-5.880994242854144,-5.8452537752918206,0.20699366829228866,74.8103885364138
Acrobot-v1,37,oracle,64,-79.7193272306957,-5.54122443581428,-5.519764490549848,0.20598114571403003,74.17810279488141
