family,seed,episode,N,scorer,return,mode,mean_action,train_loss
controlled,34,4,8,random,-4.403722916932183,blocked,0.6895511145293739,
controlled,34,4,8,oracle,0.4257782165380296,blocked,0.07164404403182799,
controlled,34,4,64,raw_value,-6.644231571155587,blocked,0.955521945363417,
controlled,34,4,64,combined_repair,0.7828693340539141,blocked,0.022863672188039585,
controlled,34,4,64,random,-2.033565216627267,blocked,0.38444215220241534,
controlled,34,4,64,oracle,0.8772960129094998,blocked,0.010270204759926843,
controlled,34,5,1,raw_value,-2.4854225936762315,blocked,0.4641424714666701,
controlled,34,5,1,combined_repair,-2.4854225936762315,blocked,0.4641424714666701,
controlled,34,5,1,random,-2.4854225936762315,blocked,0.4641424714666701,
controlled,34,5,1,oracle,-2.4854225936762315,blocked,0.4641424714666701,
controlled,34,5,8,raw_value,-6.960323546119645,blocked,0.9885398218987419,
controlled,34,5,8,combined_repair,0.4323836945305462,blocked,0.07505990151239132,
controlled,34,5,8,random,-4.180773418987705,blocked,0.6741099999487685,
controlled,34,5,8,oracle,0.4323836945305462,blocked,0.07505990151239132,
controlled,34,5,64,raw_value,-6.704524654156916,blocked,0.9627253995962729,
controlled,34,5,64,combined_repair,0.01200088977332417,blocked,0.1355517734899465,
controlled,34,5,64,random,-3.961789793862981,blocked,0.6517133094411186,
controlled,34,5,64,oracle,0.8948772874862403,blocked,0.006886069252364681,
controlled,34,6,1,raw_value,3.746943597757386,free,0.5785981773118538,
controlled,34,6,1,combined_repair,3.746943597757386,free,0.5785981773118538,
controlled,34,6,1,random,3.746943597757386,free,0.5785981773118538,
controlled,34,6,1,oracle,3.746943597757386,free,0.5785981773118538,
controlled,34,6,8,raw_value,5.238600553798502,free,0.9076068957654286,
controlled,34,6,8,combined_repair,2.332446404270784,free,0.27670902397552727,
controlled,34,6,8,random,3.721255062759582,free,0.5881079231620023,
controlled,34,6,8,oracle,5.238600553798502,free,0.9076068957654286,
controlled,34,6,64,raw_value,5.624496806090275,free,0.9943308938303911,
controlled,34,6,64,combined_repair,1.738563448917633,free,0.15923755761326627,
controlled,34,6,64,random,3.643157195026337,free,0.5509510712716236,
controlled,34,6,64,oracle,5.572456020222294,free,0.9823692803993593,
controlled,34,7,1,raw_value,-3.004855848341623,blocked,0.534547916608917,
controlled,34,7,1,combined_repair,-3.004855848341623,blocked,0.534547916608917,
controlled,34,7,1,random,-3.004855848341623,blocked,0.534547916608917,
controlled,34,7,1,oracle,-3.004855848341623,blocked,0.534547916608917,
controlled,34,7,8,raw_value,-6.287673100536918,blocked,0.9188221401941096,
controlled,34,7,8,combined_repair,0.4820735328520197,blocked,0.06879926187349157,
controlled,34,7,8,random,-2.446570982642663,blocked,0.4405302330772402,
controlled,34,7,8,oracle,0.5160048362589349,blocked,0.06316571023823761,
controlled,34,7,64,raw_value,-6.670605701012105,blocked,0.9575317113388555,
controlled,34,7,64,combined_repair,0.8581460139786116,blocked,0.013749413768788132,
controlled,34,7,64,random,-1.2185062144394516,blocked,0.3102517656059273,
controlled,34,7,64,oracle,0.8872447176760884,blocked,0.00851108929626113,
controlled,34,8,1,raw_value,-3.1091287762753694,slip,0.6185497653064326,
controlled,34,8,1,combined_repair,-3.1091287762753694,slip,0.6185497653064326,
controlled,34,8,1,random,-3.1091287762753694,slip,0.6185497653064326,
controlled,34,8,1,oracle,-3.1091287762753694,slip,0.6185497653064326,
controlled,34,8,8,raw_value,-5.172119822893716,slip,0.9090811480893286,
controlled,34,8,8,combined_repair,0.17687956282655842,slip,0.1015879140657729,
controlled,34,8,8,random,-2.817953825687222,slip,0.5803200004483934,
controlled,34,8,8,oracle,0.17687956282655842,slip,0.1015879140657729,
controlled,34,8,64,raw_value,-5.667975787194043,slip,0.9719121073519004,
controlled,34,8,64,combined_repair,0.711322204355393,slip,0.008537613223536387,
controlled,34,8,64,random,-3.703424193588093,slip,0.710506174717014,
controlled,34,8,64,oracle,0.6914012627644005,slip,0.012204538193658595,
controlled,34,9,1,raw_value,-1.761875318503884,slip,0.41149268292246644,
controlled,34,9,1,combined_repair,-1.761875318503884,slip,0.41149268292246644,
controlled,34,9,1,random,-1.761875318503884,slip,0.41149268292246644,
controlled,34,9,1,oracle,-1.761875318503884,slip,0.41149268292246644,
controlled,34,9,8,raw_value,-4.9526958437774775,slip,0.8800046210454591,
controlled,34,9,8,combined_repair,0.17536798783275956,slip,0.10604528493367027,
controlled,34,9,8,random,-1.2538497931593224,slip,0.33460587110521317,
controlled,34,9,8,oracle,0.1862583333539837,slip,0.10398916172920862,
controlled,34,9,64,raw_value,-5.841223363192273,slip,0.9950007192793695,
controlled,34,9,64,combined_repair,0.655527247744275,slip,0.018204673860624222,
controlled,34,9,64,random,-3.635763208107195,slip,0.6881142996907826,
controlled,34,9,64,oracle,0.720662628451288,slip,0.007099069799352297,
controlled,34,10,1,raw_value,-0.8414654235885096,heavy,0.3457526047318068,
controlled,34,10,1,combined_repair,-0.8414654235885096,heavy,0.3457526047318068,
controlled,34,10,1,random,-0.8414654235885096,heavy,0.3457526047318068,
controlled,34,10,1,oracle,-0.8414654235885096,heavy,0.3457526047318068,
controlled,34,10,8,raw_value,-4.1253961868328375,heavy,0.9088979033067414,
controlled,34,10,8,combined_repair,0.12186770191814278,heavy,0.16520400651811112,
controlled,34,10,8,random,-1.0908297270144662,heavy,0.4127939217323827,
controlled,34,10,8,oracle,0.12186770191814278,heavy,0.16520400651811112,
controlled,34,10,64,raw_value,-4.682522202771152,heavy,0.9845417781451831,
controlled,34,10,64,combined_repair,0.6175131420281184,heavy,0.08342598914322477,
controlled,34,10,64,random,-1.6924178649667359,heavy,0.528107906422417,
controlled,34,10,64,oracle,0.8301583067500803,heavy,0.028248464154785203,
controlled,34,11,1,raw_value,-2.2382622888775505,heavy,0.6134716027500633,
controlled,34,11,1,combined_repair,-2.2382622888775505,heavy,0.6134716027500633,
controlled,34,11,1,random,-2.2382622888775505,heavy,0.6134716027500633,
controlled,34,11,1,oracle,-2.2382622888775505,heavy,0.6134716027500633,
controlled,34,11,8,raw_value,-4.530140538059606,heavy,0.9651096740401055,
controlled,34,11,8,combined_repair,-0.10761076035807232,heavy,0.24434205320803642,
controlled,34,11,8,random,-1.6386780908762113,heavy,0.5007915196783354,
controlled,34,11,8,oracle,0.1274565474106698,heavy,0.1906936251286822,
controlled,34,11,64,raw_value,-4.561214173189247,heavy,0.9685467448577423,
controlled,34,11,64,combined_repair,0.7001325612587125,heavy,0.06063206576586794,
controlled,34,11,64,random,-1.5670177746591398,heavy,0.5115888556194116,
controlled,34,11,64,oracle,0.911477492242174,heavy,0.008371311230478875,
controlled,34,12,1,raw_value,-1.83788337467941,slip,0.4222433476214002,
controlled,34,12,1,combined_repair,-1.83788337467941,slip,0.4222433476214002,
controlled,34,12,1,random,-1.83788337467941,slip,0.4222433476214002,
controlled,34,12,1,oracle,-1.83788337467941,slip,0.4222433476214002,
controlled,34,12,8,raw_value,-5.051754836969698,slip,0.8864221461785083,
controlled,34,12,8,combined_repair,0.520221954056453,slip,0.0433999779066289,
controlled,34,12,8,random,-1.8922845230216767,slip,0.4087724362641977,
controlled,34,12,8,oracle,0.520221954056453,slip,0.0433999779066289,
controlled,34,12,64,raw_value,-5.602534022931351,slip,0.9643281561584492,
controlled,34,12,64,combined_repair,-0.15297651858541905,slip,0.16268748789326443,
controlled,34,12,64,random,-3.77501854045269,slip,0.7098284028155957,
controlled,34,12,64,oracle,0.6376975300821329,slip,0.022606680300194148,
controlled,34,13,1,raw_value,-1.8231858074597542,heavy,0.5372078463629787,
controlled,34,13,1,combined_repair,-1.8231858074597542,heavy,0.5372078463629787,
controlled,34,13,1,random,-1.8231858074597542,heavy,0.5372078463629787,
controlled,34,13,1,oracle,-1.8231858074597542,heavy,0.5372078463629787,
controlled,34,13,8,raw_value,-4.8030431262,heavy,1.0,
controlled,34,13,8,combined_repair,0.2762125403679365,heavy,0.15938638903187932,
controlled,34,13,8,random,-2.3733589917991735,heavy,0.6038669616780794,
controlled,34,13,8,oracle,0.2762125403679365,heavy,0.15938638903187932,
controlled,34,13,64,raw_value,-4.677647256003906,heavy,0.9823264505446885,
controlled,34,13,64,combined_repair,0.7397178231847081,heavy,0.05161103307201785,
controlled,34,13,64,random,-0.7854781437735321,heavy,0.3607518031980398,
controlled,34,13,64,oracle,0.8753441067069985,heavy,0.017427320405345437,
controlled,34,14,1,raw_value,3.8112123439622456,free,0.6091012594418104,
controlled,34,14,1,combined_repair,3.8112123439622456,free,0.6091012594418104,
controlled,34,14,1,random,3.8112123439622456,free,0.6091012594418104,
controlled,34,14,1,oracle,3.8112123439622456,free,0.6091012594418104,
controlled,34,14,8,raw_value,4.960583812306264,free,0.8420111502419896,
controlled,34,14,8,combined_repair,1.7350028717185024,free,0.15794613900441537,
controlled,34,14,8,random,3.757907542773691,free,0.5897905424814027,
controlled,34,14,8,oracle,4.960583812306264,free,0.8420111502419896,
controlled,34,14,64,raw_value,5.641076598098936,free,0.99779276871446,
controlled,34,14,64,combined_repair,1.495520380537026,free,0.1122348924817427,
controlled,34,14,64,random,2.6021585039702653,free,0.3368807120120218,
controlled,34,14,64,oracle,5.641076598098936,free,0.99779276871446,
controlled,34,15,1,raw_value,3.9107219931510975,free,0.6155028453536102,
controlled,34,15,1,combined_repair,3.9107219931510975,free,0.6155028453536102,
controlled,34,15,1,random,3.9107219931510975,free,0.6155028453536102,
controlled,34,15,1,oracle,3.9107219931510975,free,0.6155028453536102,
controlled,34,15,8,raw_value,5.14403298864746,free,0.8837042031579869,
controlled,34,15,8,combined_repair,1.5825341842736358,free,0.12853191330211314,
controlled,34,15,8,random,2.556937775375795,free,0.3290790651353747,
controlled,34,15,8,oracle,5.14403298864746,free,0.8837042031579869,
controlled,34,15,64,raw_value,5.509257888691038,free,0.9669139310559031,
controlled,34,15,64,combined_repair,1.3732152619748175,free,0.08370660499034395,
controlled,34,15,64,random,2.9200320917805733,free,0.4140892577429821,
controlled,34,15,64,oracle,5.6063105854060025,free,0.9898033032872245,
controlled,34,16,1,raw_value,-2.9760054234363764,blocked,0.5258509809855947,
controlled,34,16,1,combined_repair,-2.9760054234363764,blocked,0.5258509809855947,
controlled,34,16,1,random,-2.9760054234363764,blocked,0.5258509809855947,
controlled,34,16,1,oracle,-2.9760054234363764,blocked,0.5258509809855947,
controlled,34,16,8,raw_value,-6.898660630819642,blocked,0.9821282092213659,
controlled,34,16,8,combined_repair,-0.18299020935193872,blocked,0.16281968914927444,
controlled,34,16,8,random,-4.6310411126961295,blocked,0.7178950228619662,
controlled,34,16,8,oracle,-0.1441934973809913,blocked,0.157018063282456,
controlled,34,16,64,raw_value,-6.831117474438906,blocked,0.9746313984105643,
controlled,34,16,64,combined_repair,0.4482181202655675,blocked,0.07544852007797143,
controlled,34,16,64,random,-1.5256903713589356,blocked,0.33034213837360404,
controlled,34,16,64,oracle,0.6990032655155032,blocked,0.03824051088333621,
controlled,34,17,1,raw_value,-1.3839778112362966,blocked,0.3321161941295936,
controlled,34,17,1,combined_repair,-1.3839778112362966,blocked,0.3321161941295936,
controlled,34,17,1,random,-1.3839778112362966,blocked,0.3321161941295936,
controlled,34,17,1,oracle,-1.3839778112362966,blocked,0.3321161941295936,
controlled,34,17,8,raw_value,-6.483279956402385,blocked,0.9383092193143098,
controlled,34,17,8,combined_repair,0.08630247192956791,blocked,0.13003153525757064,
controlled,34,17,8,random,-2.375151154624959,blocked,0.45914460489646325,
controlled,34,17,8,oracle,0.08630247192956791,blocked,0.13003153525757064,
controlled,34,17,64,raw_value,-6.745277390285085,blocked,0.965329906282826,
controlled,34,17,64,combined_repair,0.7178764747768223,blocked,0.035805772421552855,
controlled,34,17,64,random,-2.9934148230638886,blocked,0.5407460443445564,
controlled,34,17,64,oracle,0.8966639043880742,blocked,0.007476292322312855,
controlled,34,18,1,raw_value,-1.3009056572584046,heavy,0.44135289403087985,
controlled,34,18,1,combined_repair,-1.3009056572584046,heavy,0.44135289403087985,
controlled,34,18,1,random,-1.3009056572584046,heavy,0.44135289403087985,
controlled,34,18,1,oracle,-1.3009056572584046,heavy,0.44135289403087985,
controlled,34,18,8,raw_value,-3.3107947338287897,heavy,0.7873767380875305,
controlled,34,18,8,combined_repair,0.7346524080614408,heavy,0.052548103796674864,
controlled,34,18,8,random,-1.8788535237406458,heavy,0.5396324993058628,
controlled,34,18,8,oracle,0.7066013816016162,heavy,0.058905844731939626,
controlled,34,18,64,raw_value,-4.657611438973651,heavy,0.980905329073775,
controlled,34,18,64,combined_repair,0.7160575583266553,heavy,0.056924818542771,
controlled,34,18,64,random,-1.1630964510560289,heavy,0.41924148804513506,
controlled,34,18,64,oracle,0.9151870145558351,heavy,0.006937675692820404,
controlled,34,19,1,raw_value,-2.250768074450865,blocked,0.4248100488388508,
controlled,34,19,1,combined_repair,-2.250768074450865,blocked,0.4248100488388508,
controlled,34,19,1,random,-2.250768074450865,blocked,0.4248100488388508,
controlled,34,19,1,oracle,-2.250768074450865,blocked,0.4248100488388508,
controlled,34,19,8,raw_value,-5.930514062917354,blocked,0.8801957756156294,
controlled,34,19,8,combined_repair,0.44365571089099104,blocked,0.07720687007345631,
controlled,34,19,8,random,-3.8152902137972573,blocked,0.6260423587162842,
controlled,34,19,8,oracle,0.44365571089099104,blocked,0.07720687007345631,
controlled,34,19,64,raw_value,-6.815321822241817,blocked,0.9731124155150752,
controlled,34,19,64,combined_repair,0.6989713318700899,blocked,0.03853080582434802,
controlled,34,19,64,random,-2.968539612153404,blocked,0.5178730309598476,
controlled,34,19,64,oracle,0.9401845215086018,blocked,0.00024255687502122147,
controlled,34,20,1,raw_value,-1.742247502491116,blocked,0.3701265729976114,
controlled,34,20,1,combined_repair,-1.742247502491116,blocked,0.3701265729976114,
controlled,34,20,1,random,-1.742247502491116,blocked,0.3701265729976114,
controlled,34,20,1,oracle,-1.742247502491116,blocked,0.3701265729976114,
controlled,34,20,8,raw_value,-5.568248052025026,blocked,0.8376726484269508,
controlled,34,20,8,combined_repair,-0.5686763950661784,blocked,0.21755725429001543,
controlled,34,20,8,random,-4.075266159746471,blocked,0.6600305198221679,
controlled,34,20,8,oracle,-0.43763619339642923,blocked,0.20013500160151532,
controlled,34,20,64,raw_value,-6.824758378325204,blocked,0.974666042021898,
controlled,34,20,64,combined_repair,0.6469901689633772,blocked,0.04655479106291306,
controlled,34,20,64,random,-3.5585201584340456,blocked,0.5913261200494799,
controlled,34,20,64,oracle,0.7587543649996348,blocked,0.029004083764597642,
controlled,34,21,1,raw_value,-3.9559748035111415,blocked,0.647845843513457,
controlled,34,21,1,combined_repair,-3.9559748035111415,blocked,0.647845843513457,
controlled,34,21,1,random,-3.9559748035111415,blocked,0.647845843513457,
controlled,34,21,1,oracle,-3.9559748035111415,blocked,0.647845843513457,
controlled,34,21,8,raw_value,-5.771859097966483,blocked,0.8636354005740609,
controlled,34,21,8,combined_repair,-0.3512007756354277,blocked,0.18705936034726067,
controlled,34,21,8,random,-3.2829341129493037,blocked,0.5704374473914033,
controlled,34,21,8,oracle,-0.441008298022549,blocked,0.199828389416967,
controlled,34,21,64,raw_value,-7.063298714999999,blocked,1.0,
controlled,34,21,64,combined_repair,0.5763839003220739,blocked,0.05455027863680416,
controlled,34,21,64,random,-2.492042638066795,blocked,0.45663330289340054,
controlled,34,21,64,oracle,0.6705863469569537,blocked,0.03944698933603615,
controlled,34,22,1,raw_value,-2.420715804375172,heavy,0.6487590349415617,
controlled,34,22,1,combined_repair,-2.420715804375172,heavy,0.6487590349415617,
controlled,34,22,1,random,-2.420715804375172,heavy,0.6487590349415617,
controlled,34,22,1,oracle,-2.420715804375172,heavy,0.6487590349415617,
controlled,34,22,8,raw_value,-3.8732244401231606,heavy,0.8750463583301062,
controlled,34,22,8,combined_repair,-0.3659024178433393,heavy,0.2604743670418216,
controlled,34,22,8,random,-1.7368919009070651,heavy,0.5446047949998232,
controlled,34,22,8,oracle,-0.20773962569690757,heavy,0.22126562321399018,
controlled,34,22,64,raw_value,-4.546578117339883,heavy,0.9660801943619395,
controlled,34,22,64,combined_repair,0.7831884116511587,heavy,0.03897580666444591,
controlled,34,22,64,random,-1.798821471729227,heavy,0.5512041559488072,
controlled,34,22,64,oracle,0.8275448779889372,heavy,0.028559531341444466,
controlled,34,23,1,raw_value,-3.538119623844958,blocked,0.6030814562621067,
controlled,34,23,1,combined_repair,-3.538119623844958,blocked,0.6030814562621067,
controlled,34,23,1,random,-3.538119623844958,blocked,0.6030814562621067,
controlled,34,23,1,oracle,-3.538119623844958,blocked,0.6030814562621067,
controlled,34,23,8,raw_value,-5.642110658562779,blocked,0.8435268562219598,
controlled,34,23,8,combined_repair,-0.31008244432079657,blocked,0.1847779571254545,
controlled,34,23,8,random,-3.9556920362731467,blocked,0.6422602282758113,
controlled,34,23,8,oracle,-0.31008244432079657,blocked,0.1847779571254545,
controlled,34,23,64,raw_value,-6.5558947631452,blocked,0.9454082449166238,
controlled,34,23,64,combined_repair,0.2487298216204498,blocked,0.10332445214747696,
controlled,34,23,64,random,-2.8646244604591535,blocked,0.5166689741872885,
controlled,34,23,64,oracle,0.7394124862796458,blocked,0.030630597811697663,
controlled,34,24,1,raw_value,-2.499965642735946,blocked,0.47318063299925966,
controlled,34,24,1,combined_repair,-2.499965642735946,blocked,0.47318063299925966,
controlled,34,24,1,random,-2.499965642735946,blocked,0.47318063299925966,
controlled,34,24,1,oracle,-2.499965642735946,blocked,0.47318063299925966,
controlled,34,24,8,raw_value,-6.221823410120371,blocked,0.9089635147821762,
controlled,34,24,8,combined_repair,0.7205444071498137,blocked,0.03566377221330221,
controlled,34,24,8,random,-2.9805219320489447,blocked,0.5195642556184105,
controlled,34,24,8,oracle,0.7205444071498137,blocked,0.03566377221330221,
controlled,34,24,64,raw_value,-6.678355217935823,blocked,0.9596516865176403,
controlled,34,24,64,combined_repair,0.7761067094256446,blocked,0.025616167328502516,
controlled,34,24,64,random,-2.9176924008589378,blocked,0.5068230501274871,
controlled,34,24,64,oracle,0.9348121174758333,blocked,0.0011038077610955274,
controlled,34,25,1,raw_value,2.70116268267744,free,0.36285157850168337,
controlled,34,25,1,combined_repair,2.70116268267744,free,0.36285157850168337,
controlled,34,25,1,random,2.70116268267744,free,0.36285157850168337,
controlled,34,25,1,oracle,2.70116268267744,free,0.36285157850168337,
controlled,34,25,8,raw_value,5.304066941892031,free,0.9208953227720007,
controlled,34,25,8,combined_repair,1.4990735059271092,free,0.1109336132427025,
controlled,34,25,8,random,3.1255724597858996,free,0.45887164361602395,
controlled,34,25,8,oracle,5.304066941892031,free,0.9208953227720007,
controlled,34,25,64,raw_value,5.629478816282824,free,0.9952744981904086,
controlled,34,25,64,combined_repair,1.3679947570571773,free,0.08709483651487124,
controlled,34,25,64,random,2.896154475009396,free,0.402072832560923,
controlled,34,25,64,oracle,5.629478816282824,free,0.9952744981904086,
controlled,34,26,1,raw_value,-4.220621708372964,blocked,0.6680401405631875,
controlled,34,26,1,combined_repair,-4.220621708372964,blocked,0.6680401405631875,
controlled,34,26,1,random,-4.220621708372964,blocked,0.6680401405631875,
controlled,34,26,1,oracle,-4.220621708372964,blocked,0.6680401405631875,
controlled,34,26,8,raw_value,-5.745089868440157,blocked,0.8604138969897802,
controlled,34,26,8,combined_repair,0.01518391749761866,blocked,0.14075477782133086,
controlled,34,26,8,random,-4.954858270180884,blocked,0.7671185006742329,
controlled,34,26,8,oracle,-0.19899202169891483,blocked,0.17127691578711085,
controlled,34,26,64,raw_value,-6.943009513673977,blocked,0.9873271631094858,
controlled,34,26,64,combined_repair,0.33140872807890714,blocked,0.0939845361995438,
controlled,34,26,64,random,-2.628084113953775,blocked,0.47138369177288686,
controlled,34,26,64,oracle,0.799074343485692,blocked,0.021849593195932597,
controlled,34,27,1,raw_value,-0.7919556480552294,blocked,0.250877616658185,
controlled,34,27,1,combined_repair,-0.7919556480552294,blocked,0.250877616658185,
controlled,34,27,1,random,-0.7919556480552294,blocked,0.250877616658185,
controlled,34,27,1,oracle,-0.7919556480552294,blocked,0.250877616658185,
controlled,34,27,8,raw_value,-6.4696297319209695,blocked,0.9358324777827056,
controlled,34,27,8,combined_repair,0.2851091350592167,blocked,0.10106297706735265,
controlled,34,27,8,random,-5.42582205109267,blocked,0.8104112534009579,
controlled,34,27,8,oracle,0.09059937554278227,blocked,0.13101553812604955,
controlled,34,27,64,raw_value,-7.0165055680644866,blocked,0.9954168838753297,
controlled,34,27,64,combined_repair,0.5328321192834998,blocked,0.062124221466708554,
controlled,34,27,64,random,-2.391370706694481,blocked,0.4686704792458733,
controlled,34,27,64,oracle,0.87003990130616,blocked,0.010653550964529277,
controlled,34,28,1,raw_value,-4.764391025592204,slip,0.8553613684549655,
controlled,34,28,1,combined_repair,-4.764391025592204,slip,0.8553613684549655,
controlled,34,28,1,random,-4.764391025592204,slip,0.8553613684549655,
controlled,34,28,1,oracle,-4.764391025592204,slip,0.8553613684549655,
controlled,34,28,8,raw_value,-5.1664257180587425,slip,0.9067347386981055,
controlled,34,28,8,combined_repair,-0.055059404278392655,slip,0.14344537865822687,
controlled,34,28,8,random,-1.9620450872544477,slip,0.448725829860412,
controlled,34,28,8,oracle,0.4541110554914462,slip,0.05523065191088339,
controlled,34,28,64,raw_value,-5.8803474349,slip,1.0,
controlled,34,28,64,combined_repair,0.1787267159687111,slip,0.10624612110649315,
controlled,34,28,64,random,-2.588134640118508,slip,0.5246494408668788,
controlled,34,28,64,oracle,0.6509197422479743,slip,0.02069052425468413,
controlled,34,29,1,raw_value,-3.0295809445765416,slip,0.6119884977977998,
controlled,34,29,1,combined_repair,-3.0295809445765416,slip,0.6119884977977998,
controlled,34,29,1,random,-3.0295809445765416,slip,0.6119884977977998,
controlled,34,29,1,oracle,-3.0295809445765416,slip,0.6119884977977998,
controlled,34,29,8,raw_value,-5.4060857460786655,slip,0.9404408253702933,
controlled,34,29,8,combined_repair,-0.2972646331912077,slip,0.18682820261561645,
controlled,34,29,8,random,-1.6592813281913894,slip,0.395750914719983,
controlled,34,29,8,oracle,-0.3091245593952895,slip,0.1884357322459466,
controlled,34,29,64,raw_value,-5.781924425240858,slip,0.9869524627996352,
controlled,34,29,64,combined_repair,0.6198157315200117,slip,0.026340012011036022,
controlled,34,29,64,random,-1.8034572233386175,slip,0.40687788919305873,
controlled,34,29,64,oracle,0.7284815952725506,slip,0.005592083577363087,
learned_rssm,47,0,1,raw_value,-2.5237730380242023,slip,0.5349682488638101,3.060938596725464
learned_rssm,47,0,1,combined_repair,-2.5237730380242023,slip,0.5349682488638101,3.060938596725464
learned_rssm,47,0,1,random,-2.5237730380242023,slip,0.5349682488638101,3.060938596725464
learned_rssm,47,0,1,oracle,-2.5237730380242023,slip,0.5349682488638101,3.060938596725464
learned_rssm,47,0,8,raw_value,-4.4071763896469855,slip,0.7983931187316213,3.060938596725464
learned_rssm,47,0,8,combined_repair,-0.43422456524597636,slip,0.21052777743961934,3.060938596725464
learned_rssm,47,0,8,random,-2.5596798306023945,slip,0.5402626773440486,3.060938596725464
learned_rssm,47,0,8,oracle,-0.43422456524597636,slip,0.21052777743961934,3.060938596725464
learned_rssm,47,0,64,raw_value,-5.81561205562883,slip,0.9919571287472829,3.060938596725464
learned_rssm,47,0,64,combined_repair,0.6325878050629243,slip,0.021868194642097195,3.060938596725464
learned_rssm,47,0,64,random,-3.2916778269947127,slip,0.6476902285423807,3.060938596725464
learned_rssm,47,0,64,oracle,0.6325878050629243,slip,0.021868194642097195,3.060938596725464
learned_rssm,47,1,1,raw_value,-5.302452384561224,blocked,0.8052629063177369,3.060938596725464
learned_rssm,47,1,1,combined_repair,-5.302452384561224,blocked,0.8052629063177369,3.060938596725464
learned_rssm,47,1,1,random,-5.302452384561224,blocked,0.8052629063177369,3.060938596725464
learned_rssm,47,1,1,oracle,-5.302452384561224,blocked,0.8052629063177369,3.060938596725464
learned_rssm,47,1,8,raw_value,-5.759127428853945,blocked,0.8532782553998315,3.060938596725464
learned_rssm,47,1,8,combined_repair,-0.12471715598961751,blocked,0.16058936381002803,3.060938596725464
learned_rssm,47,1,8,random,-3.6713443795863787,blocked,0.6075442862581398,3.060938596725464
learned_rssm,47,1,8,oracle,-0.12471715598961751,blocked,0.16058936381002803,3.060938596725464
learned_rssm,47,1,64,raw_value,-6.942457366060321,blocked,0.9869668473963893,3.060938596725464
learned_rssm,47,1,64,combined_repair,0.676468605050086,blocked,0.040626600434783014,3.060938596725464
learned_rssm,47,1,64,random,-3.979879006390447,blocked,0.6558758833683429,3.060938596725464
learned_rssm,47,1,64,oracle,0.676468605050086,blocked,0.040626600434783014,3.060938596725464
learned_rssm,47,2,1,raw_value,3.5194958928454287,free,0.5334188182446273,3.060938596725464
learned_rssm,47,2,1,combined_repair,3.5194958928454287,free,0.5334188182446273,3.060938596725464
learned_rssm,47,2,1,random,3.5194958928454287,free,0.5334188182446273,3.060938596725464
learned_rssm,47,2,1,oracle,3.5194958928454287,free,0.5334188182446273,3.060938596725464
learned_rssm,47,2,8,raw_value,5.436948012773558,free,0.9516448219592233,3.060938596725464
learned_rssm,47,2,8,combined_repair,2.805156333173011,free,0.3943064709579892,3.060938596725464
learned_rssm,47,2,8,random,4.347343846664065,free,0.7113182112107335,3.060938596725464
learned_rssm,47,2,8,oracle,5.436948012773558,free,0.9516448219592233,3.060938596725464
learned_rssm,47,2,64,raw_value,5.58250828664787,free,0.9839578720858364,3.060938596725464
learned_rssm,47,2,64,combined_repair,2.8483219436024405,free,0.4030210369466425,3.060938596725464
learned_rssm,47,2,64,random,3.646457516906912,free,0.567332158370984,3.060938596725464
learned_rssm,47,2,64,oracle,5.58250828664787,free,0.9839578720858364,3.060938596725464
learned_rssm,47,3,1,raw_value,3.376840763248084,free,0.49797297329020596,3.060938596725464
learned_rssm,47,3,1,combined_repair,3.376840763248084,free,0.49797297329020596,3.060938596725464
learned_rssm,47,3,1,random,3.376840763248084,free,0.49797297329020596,3.060938596725464
learned_rssm,47,3,1,oracle,3.376840763248084,free,0.49797297329020596,3.060938596725464
learned_rssm,47,3,8,raw_value,5.239073878174279,free,0.9067263459553011,3.060938596725464
learned_rssm,47,3,8,combined_repair,1.6207239091459353,free,0.13142429889223411,3.060938596725464
learned_rssm,47,3,8,random,3.156679399406979,free,0.4528583091074655,3.060938596725464
learned_rssm,47,3,8,oracle,5.239073878174279,free,0.9067263459553011,3.060938596725464
learned_rssm,47,3,64,raw_value,5.633651061758214,free,0.9961700951204424,3.060938596725464
learned_rssm,47,3,64,combined_repair,1.413187202215223,free,0.09095492578978301,3.060938596725464
learned_rssm,47,3,64,random,4.416633799137567,free,0.7207070325580579,3.060938596725464
learned_rssm,47,3,64,oracle,5.633651061758214,free,0.9961700951204424,3.060938596725464
learned_rssm,47,4,1,raw_value,3.280230899095736,free,0.49867574592217867,3.060938596725464
learned_rssm,47,4,1,combined_repair,3.280230899095736,free,0.49867574592217867,3.060938596725464
learned_rssm,47,4,1,random,3.280230899095736,free,0.49867574592217867,3.060938596725464
learned_rssm,47,4,1,oracle,3.280230899095736,free,0.49867574592217867,3.060938596725464
learned_rssm,47,4,8,raw_value,5.170141632612626,free,0.8958299803992666,3.060938596725464
learned_rssm,47,4,8,combined_repair,1.7358187979827924,free,0.16234734281252444,3.060938596725464
learned_rssm,47,4,8,random,4.372065067172789,free,0.7141804926083184,3.060938596725464
learned_rssm,47,4,8,oracle,5.170141632612626,free,0.8958299803992666,3.060938596725464
learned_rssm,47,4,64,raw_value,5.610386928761893,free,0.9905001023120157,3.060938596725464
learned_rssm,47,4,64,combined_repair,1.2905714617846216,free,0.07504745518293443,3.060938596725464
learned_rssm,47,4,64,random,3.303853924708484,free,0.4891739668830806,3.060938596725464
